symbol,name,tradeCount,tradedDays,averageTradeReturn,winRate,averageWin,averageLoss,profitLossRatio,compoundedSignalReturn,rollingMomentumTrades,tailMomentumTrades
000792,盐湖股份,29,12,0.0009369797170776931,0.5517241379310345,0.006756338110701796,-0.006225307536613511,1.0853019021092665,0.026621077918277836,28,1
300435,中泰股份,8,5,0.003309764759336004,0.625,0.007676771646429015,-0.003968580052485682,1.9343875000381416,0.026535585202313028,7,1
301132,满坤科技,7,5,0.003697770277809598,0.7142857142857143,0.007275618021455687,-0.005246849081305626,1.3866642452855196,0.026010862912015487,7,0
600862,中航高科,27,15,0.0009726257654737287,0.4444444444444444,0.006844862698490717,-0.0037251637809398623,1.8374662433670907,0.0259963823911884,24,3
300258,精锻科技,6,4,0.0043491385673412415,0.5,0.013938349545251527,-0.005240072410569045,2.6599536138352513,0.02564947578752319,6,0
002156,通富微电,8,4,0.0031857162985572396,0.625,0.00817017926084478,-0.005121721971921992,1.5952016344570954,0.0254824899342756,8,0
002580,圣阳股份,17,10,0.0014961632170684433,0.7058823529411765,0.004416577025735224,-0.005512829923731833,0.8011451626183099,0.025456345898066113,16,1
605060,联德股份,2,2,0.012713940081878483,0.5,0.02687253240847054,-0.0014446522447135726,18.601384870861075,0.02538905869949204,2,0
600809,山西汾酒,25,15,0.0010332549824705376,0.6,0.006246583757051686,-0.006786738179401186,0.9204103049106929,0.025184924550039067,23,2
301682,宏明电子,15,9,0.0016739630124709064,0.6,0.007626029367727777,-0.0072541365204144,1.0512663149179515,0.02490742886134445,15,0
600345,长江通信,7,4,0.003549783774585432,0.5714285714285714,0.01106874205067132,-0.006475493926862419,1.7093278405767072,0.024795056658232895,6,1
600985,淮北矿业,32,15,0.0007983953837987225,0.5625,0.005989275418587082,-0.005875593232357741,1.0193482056591796,0.0247029121611666,27,5
002466,天齐锂业,7,4,0.003561840141992662,0.42857142857142855,0.016400651615899615,-0.006067268463437553,2.703135968802581,0.024537517853807422,6,1
002922,伊戈尔,23,16,0.0010125433464618363,0.5652173913043478,0.004343202282105454,-0.0033173132698748656,1.309252979375471,0.023294370771203887,20,3
603158,腾龙股份,16,11,0.0014689804462516554,0.375,0.01024333691703827,-0.003795633436220313,2.6987160612744976,0.023208155103006556,13,3
002379,宏桥控股,22,11,0.0010834394301277104,0.4090909090909091,0.010267352267951415,-0.0052746540729810085,1.9465451432246716,0.023042683044294243,20,2
002273,水晶光电,16,9,0.0014155626932803728,0.625,0.005350781638667801,-0.0051431355490320066,1.0403734429427736,0.022573280808455554,12,4
300566,激智科技,14,8,0.0016767878889325596,0.5714285714285714,0.011250714554210811,-0.011088447664771775,1.0146338689007444,0.02243973123046561,14,0
601800,中国交建,13,8,0.0016789416465513318,0.6153846153846154,0.00439918256216007,-0.002673443818422649,1.6455115053645,0.021854959559413967,11,2
600930,XD华电新,20,10,0.0010766024656024002,0.55,0.0035197576400140193,-0.0019094760809006892,1.8433106731317468,0.021619230321594074,18,2
002171,楚江新材,20,11,0.0010840239047243574,0.6,0.00674003019810628,-0.007399985535348527,0.9108166719935129,0.02124808902739095,20,0
002925,盈趣科技,24,14,0.0008831410924945807,0.5,0.0061401626102873625,-0.0043738804252982,1.4038249822224487,0.020819139106143858,22,2
301216,万凯新材,4,3,0.005222828993705186,0.5,0.014463005859168265,-0.004017347871757892,3.6001377826510237,0.020707215549147895,4,0
002244,滨江集团,6,3,0.0034190827902081024,0.6666666666666666,0.007387108001860988,-0.004516967633097668,1.63541309167961,0.020555287171706516,6,0
000062,深圳华强,21,13,0.00098715953604396,0.47619047619047616,0.006554782292170125,-0.004074315696798008,1.608805694001942,0.02054281604762509,19,2
601186,中国铁建,10,7,0.0019917118583294815,0.6,0.004795592023411251,-0.0022141083892931726,2.165924688511833,0.019963590144699728,10,0
600176,中国巨石,6,5,0.0033437086019237525,0.5,0.014656855893915263,-0.007969438690067757,1.8391327750826387,0.01972704010051851,6,0
