symbol,name,tradeCount,tradedDays,averageTradeReturn,winRate,averageWin,averageLoss,profitLossRatio,compoundedSignalReturn,rollingMomentumTrades,tailMomentumTrades
002266,浙富控股,2,2,-0.006882347441324488,0,,-0.006882347441324488,,-0.013751930187766326,2,0
002258,利尔化学,2,2,-0.00693225815716908,0,,-0.00693225815716908,,-0.013824272171102048,2,0
605111,新洁能,1,1,-0.013835030218965816,0,,-0.013835030218965816,,-0.013835030218965816,1,0
000422,湖北宜化,2,2,-0.007022896424121794,0,,-0.007022896424121794,,-0.01399893203650393,1,1
300725,药石科技,2,2,-0.007018358875635955,0,,-0.007018358875635955,,-0.014005712895856615,2,0
002782,可立克,3,3,-0.004678358439617651,0.3333333333333333,0.0017579231507843804,-0.007896499234818666,0.22262056874938063,-0.014032436679198512,3,0
603319,美湖股份,2,2,-0.007033123271774688,0,,-0.007033123271774688,,-0.014036862851211085,2,0
688318,财富趋势,2,2,-0.007104597167409243,0,,-0.007104597167409243,,-0.014170876546979572,2,0
603681,永冠新材,3,3,-0.004776749025000692,0.3333333333333333,0.002009445147696077,-0.008169846111349077,0.24595875127986463,-0.01430542503592347,3,0
300286,安科瑞,1,1,-0.014322218514812302,0,,-0.014322218514812302,,-0.014322218514812302,1,0
300207,欣旺达,2,2,-0.00723593201109135,0,,-0.00723593201109135,,-0.014419612608909116,2,0
300820,英杰电气,3,3,-0.004856917519291737,0,,-0.004856917519291737,,-0.014524162431694854,3,0
002034,旺能环境,2,2,-0.00730962481836972,0,,-0.00730962481836972,,-0.014592495090407276,1,1
002545,东方铁塔,5,5,-0.002913271577906528,0.2,0.0075516709027273485,-0.005529507198064998,1.365704145456215,-0.014593161163023893,5,0
000725,京东方Ａ,6,6,-0.0024369139336826717,0.3333333333333333,0.008470964297456529,-0.007890853049252272,1.0735169245433138,-0.014730776982129323,6,0
600452,涪陵电力,2,2,-0.0075168018421609695,0,,-0.0075168018421609695,,-0.014996424982327117,2,0
002429,兆驰股份,5,5,-0.0029963822855008536,0.6,0.00420681788712074,-0.013801182544433244,0.30481575572069913,-0.015096100721418648,5,0
600575,淮河能源,2,2,-0.007589521556199241,0,,-0.007589521556199241,,-0.015123092181288045,2,0
300748,金力永磁,2,2,-0.007656022003877938,0,,-0.007656022003877938,,-0.015254620426036758,2,0
601127,赛力斯,3,3,-0.005092416374683051,0.3333333333333333,0.0014458313337385462,-0.008361540228893849,0.17291447438623586,-0.015255650343663607,3,0
300184,力源信息,2,2,-0.007685705548721333,0,,-0.007685705548721333,,-0.015312974075609387,2,0
603605,珀莱雅,3,3,-0.005139187252899598,0.3333333333333333,0.0006831926338651826,-0.008050377196281988,0.08486467369264517,-0.015366081404231235,3,0
301305,朗坤科技,3,3,-0.005143404698776018,0.3333333333333333,0.001506254710324729,-0.008468234403326391,0.177871163997664,-0.015385832787550124,3,0
688187,时代电气,5,5,-0.00305987196681734,0.4,0.005993119407031734,-0.00909519954938339,0.6589321514598366,-0.015389564510883469,5,0
300573,兴齐眼药,1,1,-0.015418288472416886,0,,-0.015418288472416886,,-0.015418288472416886,1,0
600459,贵研铂业,3,3,-0.005114474035658271,0.3333333333333333,0.00600075675499412,-0.010672089430984466,0.5622850889509993,-0.015418703160845482,3,0
600909,华安证券,3,3,-0.005170815275240955,0.3333333333333333,0.0023519255430749517,-0.008932185684398908,0.2633090741925418,-0.015478046793889533,3,0
600851,海欣股份,1,1,-0.015508941282081024,0,,-0.015508941282081024,,-0.015508941282081024,1,0
000783,长江证券,1,1,-0.015568095176898611,0,,-0.015568095176898611,,-0.015568095176898611,1,0
603730,岱美股份,5,5,-0.0031756300196960955,0,,-0.0031756300196960955,,-0.01578460005326765,5,0
600961,株冶集团,4,4,-0.004015312694300304,0,,-0.004015312694300304,,-0.01598430959281716,4,0
