tradeDate,symbol,name,level1Code,level1Name,dayStartBenchmarkWeightPct,dayStartTargetWeightPct,dayStartActiveWeightPct,intradayBenchmarkContribution,intradayEnhancedContribution,intradayExcessContribution,minuteCount
2026-07-01,002938,鹏鼎控股,270000,电子,0.2589792816574673,0.29020798959221605,0.031228707934748745,-0.00009505704749257996,-0.00010651938824156517,-0.000011462340748985265,240
2026-07-01,600183,生益科技,270000,电子,0.893928485721142,0.9164950497010843,0.022566563979942278,-0.00044635491922279433,-0.0004576228192878392,-0.000011267900065045352,240
2026-07-01,300442,润泽科技,730000,通信,0.2409807215422765,0.2551876547829339,0.014206933240657416,0.00018921763489549253,0.00020037289366354208,0.0000111552587680494,240
2026-07-01,603993,洛阳钼业,240000,有色金属,0.5419566434685223,0.4876138487792523,-0.05434279468927006,0.00011117056548400863,0.00010002332836016202,-0.00001114723712384643,240
2026-07-01,603019,中科曙光,710000,计算机,0.5549556035517157,0.5328129134463362,-0.022142690105379503,-0.00026703929995238563,-0.0002563844503987272,0.000010654849553658277,240
2026-07-01,002602,世纪华通,720000,传媒,0.29397648188144937,0.3257994504754281,0.03182296859397871,-0.00009833938614362114,-0.00010898462952081614,-0.000010645243377195044,240
2026-07-01,600115,中国东航,420000,交通运输,0.11499080073594108,0.08654509611863981,-0.028445704617301268,0.00004241300360676429,0.000031921140215874245,-0.000010491863390890022,240
2026-07-01,601688,华泰证券,490000,非银金融,0.4259659227261818,0.4055161982716208,-0.020449724454561002,0.00021183594483599415,0.00020166614845006943,-0.00001016979638592437,240
2026-07-01,600036,招商银行,480000,银行,1.5538756899448039,1.461762924351961,-0.09211276559284287,0.00017130793572285786,0.00016115290991896363,-0.000010155025803894198,240
2026-07-01,601336,新华保险,490000,非银金融,0.1759859211263098,0.1657426422070569,-0.010243278919252918,0.00017422705168773715,0.0001640861479478539,-0.00001014090373988321,240
2026-07-01,300408,三环集团,270000,电子,0.7919366450683942,0.8301795579952632,0.03824291292686899,-0.00020880570419197413,-0.00021888900872621205,-0.000010083304534237823,240
2026-07-01,605499,东鹏饮料,340000,食品饮料,0.11799056075513953,0.09395312216540819,-0.02403743858973134,0.000048549014962054584,0.00003865844440900711,-0.0000098905705530474,240
2026-07-01,603259,药明康德,370000,医药生物,1.0889128869690419,1.1403164779153203,0.051403590946278443,0.00020352461941942757,0.0002131322716102784,0.000009607652190850323,240
2026-07-01,601601,中国太保,490000,非银金融,0.34497240220782327,0.3262079693322442,-0.01876443287557905,0.00017497759566704348,0.00016545986228428316,-0.000009517733382760415,240
2026-07-01,688183,生益电子,270000,电子,0.15598752099832008,0.14182185998462596,-0.014165661013694125,-0.00010322250080800816,-0.00009384857816295404,0.00000937392264505414,240
2026-07-01,601668,中国建筑,620000,建筑装饰,0.31697464202863757,0.3739666102460712,0.05699196821743363,0.00005185938211066579,0.000061183687165831,0.000009324305055165227,240
2026-07-01,300760,迈瑞医疗,370000,医药生物,0.2909767218622509,0.26958109638307387,-0.021395625479177005,0.00012610904793646538,0.00011683620321570604,-0.000009272844720759194,240
2026-07-01,002493,荣盛石化,750000,石油石化,0.1139908807295416,0.09547846173971898,-0.018512418989822615,0.00005478791026080018,0.00004589020946374089,-0.000008897700797059302,240
2026-07-01,300014,亿纬锂能,630000,电力设备,0.34997200223982067,0.3073187235855677,-0.042653278654252946,-0.00007194912685571565,-0.00006318023638143126,0.00000876889047428448,240
2026-07-01,600118,中国卫星,650000,国防军工,0.17198624110071187,0.15294610552048515,-0.019040135580226714,0.00007725497380291929,0.00006870228280833513,-0.000008552690994584206,240
2026-07-01,600958,东方证券,490000,非银金融,0.17498600111991033,0.2003228918081316,0.02533689068822126,0.000058827304503531166,0.0000673451343536305,0.000008517829850099262,240
2026-07-01,000166,申万宏源,490000,非银金融,0.1399888008959283,0.1587552797541158,0.018766478858187496,0.00006298028180539668,0.00007142322952278103,0.000008442947717384463,240
2026-07-01,002916,深南电路,270000,电子,0.4409647228221741,0.47849823534028385,0.03753351251810977,-0.00009858036641515379,-0.00010697121317768533,-0.000008390846762531468,240
2026-07-01,688521,芯原股份,270000,电子,0.5519558435325173,0.5402584227372581,-0.01169742079525915,-0.0003891256875331228,-0.0003808790733108907,0.000008246614222232279,240
2026-07-01,600519,贵州茅台,340000,食品饮料,2.6197904167666577,2.6907799756605053,0.07098955889384762,0.0002899401926883109,0.0002977968236053537,0.000007856630917042425,240
2026-07-01,688008,澜起科技,270000,电子,1.2558995280377565,1.202258507839756,-0.05364102019800043,0.00017967180490231102,0.00017199780017453269,-0.000007674004727778129,240
2026-07-01,601111,中国国航,420000,交通运输,0.09999200063994877,0.07983533317859882,-0.020156667461349947,0.00003789904358728587,0.000030259248265629655,-0.000007639795321656244,240
2026-07-01,600048,保利发展,430000,房地产,0.11799056075513953,0.1527119600915636,0.03472139933642407,0.000025787731273728653,0.00003337635624343007,0.000007588624969701434,240
2026-07-01,603296,华勤技术,270000,电子,0.14898808095352364,0.16798333268890928,0.018995251735385632,-0.00005849368000074286,-0.00006595133815320817,-0.000007457658152465276,240
2026-07-01,002050,三花智控,330000,家用电器,0.3469722422206222,0.26877117187669974,-0.07820107034392243,0.000031713670658665483,0.000024566000936816808,-0.000007147669721848712,240
2026-07-01,688396,华润微,270000,电子,0.18298536117110625,0.17107589935332906,-0.01190946181777719,-0.00010844632251569256,-0.00010138817683117904,0.000007058145684513518,240
2026-07-01,601211,国泰海通,490000,非银金融,0.7269418446524275,0.7422216739006678,0.01527982924824034,0.0003220110917507767,0.0003287795485870235,0.000006768456836246441,240
2026-07-01,688012,中微公司,270000,电子,1.2419006479481638,1.3425178551900354,0.10061720724187162,0.00008327745877223798,0.0000900244923144991,0.000006747033542261583,240
2026-07-01,600029,南方航空,420000,交通运输,0.09899208063354928,0.07724228901885102,-0.021749791614698255,0.00003046449264198552,0.000023771064618550907,-0.00000669342802343457,240
2026-07-01,002558,巨人网络,720000,传媒,0.1299896008319334,0.10476677535742877,-0.02522282547450462,0.000034490941820518455,0.00002779841410735913,-0.000006692527713159297,240
2026-07-01,002422,科伦药业,370000,医药生物,0.1519878409727221,0.15968574066593308,0.007697899693210969,0.00013125101527199635,0.0001378986335533645,0.000006647618281368063,240
2026-07-01,688111,XD金山办,710000,计算机,0.17498600111991033,0.15628087712992741,-0.01870512398998292,0.0000620330254957931,0.00005540200686603746,-0.000006631018629755734,240
2026-07-01,600089,特变电工,630000,电力设备,0.40196784257259405,0.4617526373732487,0.05978479480065463,-0.0000419360873679451,-0.000048173253908405776,-0.00000623716654046061,240
2026-07-01,300450,先导智能,630000,电力设备,0.15798736101111907,0.13466595103223195,-0.023321409978887125,-0.000041243514079556733,-0.00003515532515948454,0.000006088188920072224,240
2026-07-01,000063,中兴通讯,730000,通信,0.4119670426365889,0.384608368344647,-0.027358674291941887,0.0000896978870654285,0.00008374106279814548,-0.000005956824267283019,240
2026-07-01,601166,兴业银行,480000,银行,0.9909207263418922,0.9343098055428178,-0.05661092079907437,0.0001024475837417089,0.00009659479260001121,-0.0000058527911416976435,240
2026-07-01,600436,片仔癀,370000,医药生物,0.11699064074874006,0.10581131141901798,-0.011179329329722085,0.00006089107313019111,0.0000550724763996665,-0.000005818596730524604,240
2026-07-01,600845,宝信软件,710000,计算机,0.049996000319974386,0.061113038993741424,0.011117038673767038,0.00002591692081299317,0.0000316797700237108,0.000005762849210717633,240
2026-07-01,600584,长电科技,270000,电子,0.5239580833533316,0.5645363288196007,0.04057824546626909,0.00007344086986813473,0.00007912854172480882,0.000005687671856673824,240
2026-07-01,600989,宝丰能源,220000,基础化工,0.15798736101111907,0.1941822740979832,0.03619491308686412,0.00002476844273498766,0.00003044289432625614,0.000005674451591268458,240
2026-07-01,601319,中国人保,490000,非银金融,0.07599392048636106,0.0686454473499983,-0.007348473136362749,0.00005703119371390376,0.000051516381578154876,-0.0000055148121357489065,240
2026-07-01,300124,汇川技术,640000,机械设备,0.444964402847772,0.46500785693493646,0.02004345408716446,0.0001213643447380849,0.0001268312105278159,0.000005466865789731072,240
2026-07-01,300661,圣邦股份,270000,电子,0.21998240140788727,0.23379025870239425,0.013807857294506981,-0.00008391942515332896,-0.00008918688036491981,-0.000005267455211590764,240
2026-07-01,601995,中金公司,490000,非银金融,0.14898808095352364,0.16303985855504555,0.014051777601521903,0.000054370471597927155,0.000059498410491389786,0.0000051279388934626486,240
2026-07-01,000895,双汇发展,340000,食品饮料,0.081993440524758,0.0957977953072076,0.013804354782449596,0.00003003380158017689,0.00003509027011991657,0.0000050564685397396945,240
2026-07-01,605117,德业股份,630000,电力设备,0.19098472122230215,0.20889895584081314,0.017914234618510994,-0.00005332879557041446,-0.000058330999671647374,-0.000005002204101232858,240
2026-07-01,600196,复星医药,370000,医药生物,0.10099192064634827,0.11305622473287105,0.012064304086522787,0.00004091603497598397,0.000045803787231866306,0.000004887752255882288,240
2026-07-01,300999,金龙鱼,110000,农林牧渔,0.0489960803135749,0.061591417851781106,0.012595337538206207,0.000018915490907145413,0.000023778063405834828,0.000004862572498689414,240
2026-07-01,002594,比亚迪,280000,汽车,0.7659387249020075,0.8160126574469185,0.05007393254491099,0.00007416973508122912,0.00007901864817386137,0.000004848913092632242,240
2026-07-01,600887,伊利股份,340000,食品饮料,0.5359571234301254,0.5728155003418296,0.03685837691170424,0.00006957391948759645,0.00007435859653654836,0.000004784677048951888,240
2026-07-01,601857,中国石油,750000,石油石化,0.39796816254699613,0.4763506522505501,0.07838248970355399,0.000023690580501270112,0.000028356598683045587,0.000004666018181775376,240
2026-07-01,600219,南山铝业,240000,有色金属,0.09699224062075032,0.12626883190532848,0.029276591284578157,0.000015133402648156766,0.000019701339642286304,0.000004567936994129524,240
2026-07-01,002600,领益智造,270000,电子,0.22398208143348525,0.2076291798368396,-0.016352901596645653,0.00006199299723802419,0.00005746689685969733,-0.000004526100378326863,240
2026-07-01,300122,智飞生物,370000,医药生物,0.0489960803135749,0.04122794446884629,-0.007768135844728609,0.000028355104095411766,0.000023859513854419545,-0.000004495590240992251,240
2026-07-01,600900,长江电力,410000,公用事业,1.1449084073274134,1.086160005971539,-0.058748401355874336,0.00008711677097584176,0.00008264656969741509,-0.000004470201278426754,240
2026-07-01,002709,天赐材料,630000,电力设备,0.2589792816574673,0.24973623573416148,-0.009243045923305826,0.00012497535432151057,0.00012051494755892263,-0.000004460406762587964,240
2026-07-01,000538,云南白药,370000,医药生物,0.14898808095352364,0.18565656608454761,0.03666848513102397,0.000018003446084323923,0.00002243439848551743,0.000004430952401193477,240
2026-07-01,601898,中煤能源,740000,煤炭,0.07899368050555954,0.09098094551092636,0.011987265005366829,0.000028435997897678184,0.000032751151215132896,0.000004315153317454707,240
2026-07-01,601169,北京银行,480000,银行,0.25597952163826887,0.29662438550642456,0.04064486386815569,0.00002668942925968301,0.0000309272222363865,0.0000042377929767035306,240
2026-07-01,002202,金风科技,630000,电力设备,0.23298136149108062,0.24585469623286035,0.012873334741779735,0.00007542268300296774,0.00007959014704046112,0.000004167464037493467,240
2026-07-01,600438,通威股份,630000,电力设备,0.11599072074234058,0.1051136802184173,-0.010877040523923284,0.00004422583486956721,0.00004007855313011493,-0.000004147281739452315,240
2026-07-01,688036,传音控股,270000,电子,0.11999040076793852,0.12584428838796352,0.005853887620025006,-0.0000840428123449092,-0.00008814295015251131,-0.000004100137807602062,240
2026-07-01,000858,五 粮 液,340000,食品饮料,0.5079593632509397,0.5533561747679042,0.04539681151696451,0.000045456619529561326,0.000049519120859933326,0.000004062501330372011,240
2026-07-01,601138,工业富联,270000,电子,1.0119190464762815,1.0022549732583015,-0.009664073217980018,-0.00041900996080767016,-0.0004150083136853938,0.0000040016471222761696,240
2026-07-01,000776,广发证券,490000,非银金融,0.24398048156147498,0.23764413261795958,-0.006336348943515396,0.00015205768525576978,0.00014810863758131043,-0.00000394904767445926,240
2026-07-01,000002,万  科Ａ,430000,房地产,0.07099432045436362,0.059673146938089706,-0.01132117351627391,0.000023990813923988238,0.00002016509708506591,-0.000003825716838922399,240
2026-07-01,600406,国电南瑞,630000,电力设备,0.323974082073434,0.3679495211334712,0.0439754390600372,-0.00002811099029470484,-0.000031926706455425015,-0.000003815716160720188,240
2026-07-01,000963,华东医药,370000,医药生物,0.08699304055675541,0.07928491319470009,-0.007708127362055325,0.000042236855856466474,0.000038494406319919796,-0.000003742449536546679,240
2026-07-01,000999,华润三九,370000,医药生物,0.052995760339172845,0.06475148636025987,0.011755726021087029,0.000016805106453711225,0.000020532880637167995,0.0000037277741834567707,240
2026-07-01,600015,华夏银行,480000,银行,0.14398848092152622,0.17718797840028785,0.033199497478761636,0.00001593809388326914,0.000019612948318203005,0.0000036748544349338507,240
2026-07-01,601021,春秋航空,420000,交通运输,0.07899368050555954,0.06967036824592848,-0.009323312259631053,0.00003112460361401899,0.000027451089522846654,-0.00000367351409117236,240
2026-07-01,300628,亿联网络,730000,通信,0.060995120390368744,0.06561642897640052,0.004621308586031776,0.00004737326410872413,0.000050962509785638464,0.0000035892456769142903,240
2026-07-01,601607,上海医药,370000,医药生物,0.060995120390368744,0.08277603658745747,0.021780916197088725,0.000009953184656646755,0.000013507394887122878,0.0000035542102304761387,240
2026-07-01,000651,格力电器,330000,家用电器,0.5939524838012956,0.7687364770710914,0.17478399326979577,-0.000011857173459083973,-0.00001534641575134229,-0.0000034892422922582697,240
2026-07-01,000977,浪潮信息,710000,计算机,0.25397968162546986,0.24584547196708575,-0.0081342096583841,-0.00010808326495423335,-0.00010462168120834584,0.0000034615837458875176,240
2026-07-01,600221,海航控股,420000,交通运输,0.122990160787137,0.10918831995894888,-0.013801840828188111,0.000030845416953882106,0.000027383973108683963,-0.0000034614438451982368,240
2026-07-01,601766,中国中车,640000,机械设备,0.22398208143348525,0.24335346152678797,0.01937138009330272,0.00003897444393528615,0.000042345199142861776,0.0000033707552075756138,240
2026-07-01,301308,江波龙,270000,电子,0.6319494440444763,0.6378685175887839,0.005919073544307651,-0.00035986517925834565,-0.00036323581037787467,-0.000003370631119529383,240
2026-07-01,600009,上海机场,420000,交通运输,0.10199184065274773,0.08800776554541617,-0.013984075107331559,0.000023599981934047574,0.000020364194465312475,-0.0000032357874687351093,240
2026-07-01,601728,中国电信,730000,通信,0.28497720182385394,0.3012502824517255,0.016273080627871583,0.000055412848224489823,0.00005857709343851381,0.000003164245214024177,240
2026-07-01,601136,首创证券,490000,非银金融,0.02699784017278617,0.022344011401376315,-0.004653828771409855,0.000018062989728427633,0.000014949330978029813,-0.000003113658750397809,240
2026-07-01,600000,浦发银行,480000,银行,0.405967522598192,0.369047354193316,-0.036920168404876,0.00003357636360459347,0.00003052280653487709,-0.0000030535570697163416,240
2026-07-01,601456,国联民生,490000,非银金融,0.0979921606271498,0.10565807601312986,0.007665915385980063,0.0000383405460030895,0.000041339922480053626,0.000002999376476964097,240
2026-07-01,002736,国信证券,490000,非银金融,0.10899128069754416,0.11579031124053352,0.006799030542989359,0.0000472860299604879,0.000050235799519121125,0.0000029497695586332495,240
2026-07-01,600023,浙能电力,410000,公用事业,0.07499400047996158,0.08893066510340229,0.013936664623440717,0.00001577911637966442,0.000018711460988969356,0.00000293234460930488,240
2026-07-01,002179,中航光电,650000,国防军工,0.20798336133109344,0.21650837076248644,0.008525009431393005,-0.00007137174145388656,-0.00007429719070682354,-0.0000029254492529367747,240
2026-07-01,001979,招商蛇口,430000,房地产,0.081993440524758,0.09723086051305319,0.015237419988295184,0.000015530400635709248,0.000018416524642194036,0.000002886124006484801,240
2026-07-01,600926,杭州银行,480000,银行,0.2589792816574673,0.27853731693177564,0.019558035274308327,0.00003781281249085864,0.000040668424398436476,0.0000028556119075778466,240
2026-07-01,601881,中国银河,490000,非银金融,0.09699224062075032,0.09055099934327857,-0.006441241277471754,0.00004261551668096157,0.000039785426115474895,-0.000002830090565486642,240
2026-07-01,601066,中信建投,490000,非银金融,0.13398928085753134,0.12602066333646003,-0.007968617521071308,0.00004719805207931101,0.000044391087056791554,-0.0000028069650225195195,240
2026-07-01,603260,合盛硅业,220000,基础化工,0.060995120390368744,0.04780241237442646,-0.013192708015942287,-0.000012965885783785566,-0.000010161478739110713,0.000002804407044674837,240
2026-07-01,600690,海尔智家,330000,家用电器,0.2709783217342612,0.23864753863132163,-0.03233078310293955,-0.000023398366199685764,-0.000020606676083208266,0.000002791690116477476,240
2026-07-01,601916,浙商银行,480000,银行,0.1399888008959283,0.15403694724772554,0.014048146351797242,0.000027528228824917623,0.000030290739717668974,0.000002762510892751383,240
2026-07-01,600515,海南机场,430000,房地产,0.05499560035197182,0.04284984783950077,-0.012145752512471047,0.000012386703109779542,0.000009651105544629154,-0.0000027355975651503798,240
2026-07-01,600027,华电国际,410000,公用事业,0.06199504039676824,0.06955283135540068,0.007557790958632439,0.0000223410951572455,0.000025064689269044417,0.000002723594111798962,240
2026-07-01,600050,中国联通,730000,通信,0.22098232141428678,0.23442013253116195,0.01343781111687517,0.000044725170438737684,0.00004744488298714145,0.000002719712548403659,240
2026-07-01,600372,中航机载,650000,国防军工,0.09299256059515236,0.10524613347289571,0.012253572877743354,0.000019895924779322603,0.00002251759862821153,0.0000026216738488889215,240
2026-07-01,601818,光大银行,480000,银行,0.18998480121590267,0.2080979584639873,0.018113157248084627,0.00002748728825331009,0.00003010792722689752,0.000002620638973587324,240
2026-07-01,601901,方正证券,490000,非银金融,0.1049916006719462,0.11124122636825602,0.006249625696309824,0.00004354416593573279,0.00004613613268940331,0.0000025919667536705074,240
2026-07-01,000657,中钨高新,240000,有色金属,0.3079753619710422,0.2980538715947166,-0.009921490376325615,-0.00007943901824602228,-0.00007687987374177207,0.0000025591445042502244,240
2026-07-01,688303,大全能源,630000,电力设备,0.03999680025597951,0.03294886111282712,-0.007047939143152389,0.000014455140961988985,0.000011907963358936678,-0.000002547177603052302,240
2026-07-01,002384,东山精密,270000,电子,1.188904887608991,1.184813206023027,-0.004091681585963958,-0.0007378762210140015,-0.0007353367794003703,0.0000025394416136310864,240
2026-07-01,600460,士兰微,270000,电子,0.22498200143988473,0.21896770779664956,-0.0060142936432351635,-0.00009485013891198393,-0.00009231457347178259,0.0000025355654402014197,240
2026-07-01,600019,宝钢股份,230000,钢铁,0.16698664106871444,0.15453893244850414,-0.012447708620210302,0.000033971814974233176,0.000031439449202979936,-0.000002532365771253171,240
2026-07-01,300896,爱美客,770000,美容护理,0.04699624030077592,0.03950194233929882,-0.007494297961477096,0.000015655843686610187,0.000013159270414474852,-0.0000024965732721353385,240
2026-07-01,601088,中国神华,740000,煤炭,0.3789696824254058,0.3600483929284818,-0.01892128949692401,0.0000499461637756171,0.000047452439691909535,-0.000002493724083707534,240
2026-07-01,600066,宇通客车,280000,汽车,0.12598992080633545,0.13085306574687727,0.004863144940541825,0.00006205961049622438,0.00006445507895009088,0.000002395468453866465,240
2026-07-01,600016,民生银行,480000,银行,0.282977361811055,0.3073730582321951,0.02439569642114009,0.000027437223757089038,0.000029802607960026655,0.000002365384202937625,240
2026-07-01,688047,龙芯中科,270000,电子,0.10999120070394364,0.0996249203544899,-0.010366280349453735,-0.000024952980365978025,-0.000022601250515111245,0.000002351729850866776,240
2026-07-01,601888,中国中免,450000,商贸零售,0.1849852011839052,0.175749215545565,-0.009235985638340216,0.00004673635115449764,0.00004440288736772566,-0.000002333463786771944,240
2026-07-01,601919,中远海控,420000,交通运输,0.29397648188144937,0.34645424452358436,0.052477762642134995,-0.000012996072841389681,-0.000015316002726547585,-0.0000023199298851578703,240
2026-07-01,600061,国投资本,490000,非银金融,0.058995280377569764,0.06681400825431782,0.00781872787674806,0.000017323037773803325,0.000019618884449760352,0.000002295846675957018,240
2026-07-01,601100,恒立液压,640000,机械设备,0.20398368130549546,0.21525475550001505,0.011271074194519587,-0.00004110672494503926,-0.000043378068141632314,-0.0000022713431965930698,240
2026-07-01,002463,沪电股份,270000,电子,0.727941764658827,0.7323313094192899,0.004389544760462938,-0.00037321112550056754,-0.00037546161725694483,-0.000002250491756377381,240
2026-07-01,300498,温氏股份,110000,农林牧渔,0.23198144148468117,0.22824956503034585,-0.0037318764543353145,0.00013785265798800772,0.00013563502762404186,-0.0000022176303639658034,240
2026-07-01,600930,XD华电新,410000,公用事业,0.05599552035837131,0.04551364932810219,-0.010481871030269124,0.000011846527861777566,0.00000962896159203079,-0.000002217566269746759,240
2026-07-01,600809,山西汾酒,340000,食品饮料,0.18898488120950316,0.1621677146588993,-0.02681716655060387,0.000015484318224545174,0.000013287076106061369,-0.000002197242118483803,240
2026-07-01,000100,TCL科技,270000,电子,0.4279657627389807,0.436905676963075,0.008939914224094292,0.00010503764001498855,0.00010723180500151806,0.0000021941649865295675,240
2026-07-01,601816,京沪高铁,420000,交通运输,0.4699624030077592,0.515846859149841,0.04588445614208175,0.000022189057318080723,0.00002435547067546767,0.0000021664133573868156,240
2026-07-01,600031,三一重工,640000,机械设备,0.3619710423166145,0.3366209652167273,-0.02535007709988718,0.0000307451757618301,0.000028591985354597894,-0.000002153190407232197,240
2026-07-01,600585,海螺水泥,610000,建筑材料,0.14398848092152622,0.15462696545059001,0.010638484529063796,0.000028949412638535164,0.00003108831900458256,0.0000021389063660473546,240
