strategy,tradeDate,count,grossReturn,grossTradedNotional,oneWayTurnover,cost,netReturn
仅盈利,2021-09-09,100,-0.02405047483899668,0.04,0.02,6e-05,-0.02411047483899668
仅盈利,2021-09-16,100,-0.01729737033803267,0.0,0.0,0.0,-0.01729737033803267
仅盈利,2021-09-27,100,0.009701839712893817,0.06,0.03,8.999999999999999e-05,0.009611839712893817
仅盈利,2021-10-11,100,-0.015417740157023836,0.06,0.03,8.999999999999999e-05,-0.015507740157023836
仅盈利,2021-10-18,100,0.0036913523992516306,0.1,0.05,0.00015000000000000001,0.0035413523992516307
仅盈利,2021-10-25,100,-0.009247664458843797,0.16,0.08,0.00024,-0.009487664458843798
仅盈利,2021-11-01,100,0.018169717018794378,0.52,0.26,0.0007800000000000001,0.017389717018794378
仅盈利,2021-11-08,100,0.042322077888546125,0.02,0.01,3e-05,0.04229207788854612
仅盈利,2021-11-15,100,0.014973376571464194,0.04,0.02,6e-05,0.014913376571464194
仅盈利,2021-11-22,100,0.020678336049501977,0.06,0.03,8.999999999999999e-05,0.020588336049501978
仅盈利,2021-11-29,100,-0.009552915162533617,0.08,0.04,0.00012,-0.009672915162533617
仅盈利,2021-12-06,100,0.03069414234802053,0.04,0.02,6e-05,0.03063414234802053
仅盈利,2021-12-13,100,-0.019360685618419814,0.06,0.03,8.999999999999999e-05,-0.019450685618419814
仅盈利,2021-12-20,100,0.011093155055034378,0.04,0.02,6e-05,0.01103315505503438
仅盈利,2021-12-27,100,0.04188538110331894,0.12,0.06,0.00017999999999999998,0.04170538110331894
仅盈利,2022-01-04,100,-0.023888116736877588,0.06,0.03,8.999999999999999e-05,-0.023978116736877587
仅盈利,2022-01-11,100,-0.0052243362014258036,0.04,0.02,6e-05,-0.005284336201425804
仅盈利,2022-01-18,100,-0.07326424383316855,0.0,0.0,0.0,-0.07326424383316855
仅盈利,2022-01-25,100,0.013047436551084915,0.06,0.03,8.999999999999999e-05,0.012957436551084915
仅盈利,2022-02-08,100,0.0003518410833900576,0.04,0.02,6e-05,0.0002918410833900576
仅盈利,2022-02-15,100,0.003401792878294876,0.04,0.02,6e-05,0.0033417928782948757
仅盈利,2022-02-22,100,0.0083967980643171,0.02,0.01,3e-05,0.0083667980643171
仅盈利,2022-03-01,100,-0.07615743321608415,0.04,0.02,6e-05,-0.07621743321608415
仅盈利,2022-03-08,100,-0.06801490065968786,0.02,0.01,3e-05,-0.06804490065968787
仅盈利,2022-03-15,100,0.06986857266478151,0.04,0.02,6e-05,0.0698085726647815
仅盈利,2022-03-22,100,-0.019834969640000612,0.14,0.07,0.00021000000000000004,-0.02004496964000061
仅盈利,2022-03-29,100,0.0004957091009876691,0.1,0.05,0.00015000000000000001,0.00034570910098766905
仅盈利,2022-04-07,100,-0.031067143645637178,0.18,0.09,0.00027,-0.03133714364563718
仅盈利,2022-04-14,100,-0.05016004179729294,0.12,0.06,0.00017999999999999998,-0.05034004179729294
仅盈利,2022-04-21,100,-0.10301309233855102,0.28,0.14,0.00042000000000000007,-0.10343309233855102
仅盈利,2022-04-28,100,0.08187321649846936,0.66,0.33,0.00099,0.08088321649846936
仅盈利,2022-05-10,100,0.01064066208591528,0.7000000000000001,0.35000000000000003,0.0010500000000000002,0.00959066208591528
仅盈利,2022-05-17,100,-0.0016906063240662162,0.04,0.02,6e-05,-0.0017506063240662162
仅盈利,2022-05-24,100,0.04750883116971247,0.02,0.01,3e-05,0.047478831169712465
仅盈利,2022-05-31,100,0.028813341701665617,0.1,0.05,0.00015000000000000001,0.028663341701665616
仅盈利,2022-06-08,100,0.005145893658858322,0.08,0.04,0.00012,0.005025893658858322
仅盈利,2022-06-15,100,0.016883243385852523,0.02,0.01,3e-05,0.016853243385852524
仅盈利,2022-06-22,100,0.0348559307021596,0.02,0.01,3e-05,0.0348259307021596
仅盈利,2022-06-29,100,0.0033318567169986855,0.0,0.0,0.0,0.0033318567169986855
仅盈利,2022-07-06,100,-0.018019695008539807,0.02,0.01,3e-05,-0.018049695008539805
仅盈利,2022-07-13,100,0.02956478415887487,0.02,0.01,3e-05,0.02953478415887487
仅盈利,2022-07-20,100,-0.0013298354635133947,0.08,0.04,0.00012,-0.0014498354635133948
仅盈利,2022-07-27,100,-0.03436591338710348,0.02,0.01,3e-05,-0.03439591338710348
仅盈利,2022-08-03,100,0.03588447021890395,0.08,0.04,0.00012,0.03576447021890395
仅盈利,2022-08-10,100,0.021106100028345124,0.04,0.02,6e-05,0.021046100028345123
仅盈利,2022-08-17,100,-0.0450522613083514,0.08,0.04,0.00012,-0.045172261308351405
仅盈利,2022-08-24,100,-0.02831811978652222,0.2,0.1,0.00030000000000000003,-0.028618119786522223
仅盈利,2022-08-31,100,0.013191574264434234,0.5,0.25,0.00075,0.012441574264434234
仅盈利,2022-09-07,100,-0.02867080626135137,0.02,0.01,3e-05,-0.02870080626135137
仅盈利,2022-09-15,100,-0.023030429471282535,0.06,0.03,8.999999999999999e-05,-0.023120429471282535
仅盈利,2022-09-22,100,-0.031748396746128546,0.02,0.01,3e-05,-0.03177839674612855
仅盈利,2022-09-29,100,0.005051444000171668,0.08,0.04,0.00012,0.0049314440001716675
仅盈利,2022-10-13,100,0.04849082167547099,0.04,0.02,6e-05,0.04843082167547099
仅盈利,2022-10-20,100,0.006399029387928971,0.12,0.06,0.00017999999999999998,0.006219029387928971
仅盈利,2022-10-27,100,0.01547487205314262,0.32,0.16,0.00048,0.01499487205314262
仅盈利,2022-11-03,100,0.03206144704764829,0.28,0.14,0.00042000000000000007,0.03164144704764829
仅盈利,2022-11-10,100,0.03155154277212427,0.02,0.01,3e-05,0.03152154277212427
仅盈利,2022-11-17,100,-0.024251330798425976,0.04,0.02,6e-05,-0.024311330798425977
仅盈利,2022-11-24,100,0.01050788382319884,0.08,0.04,0.00012,0.01038788382319884
仅盈利,2022-12-01,100,0.010467518461946742,0.02,0.01,3e-05,0.010437518461946741
仅盈利,2022-12-08,100,-0.0060842577026562605,0.04,0.02,6e-05,-0.006144257702656261
仅盈利,2022-12-15,100,-0.04886711997044017,0.02,0.01,3e-05,-0.048897119970440175
仅盈利,2022-12-22,100,0.002141000145223516,0.08,0.04,0.00012,0.002021000145223516
仅盈利,2022-12-29,100,0.03209233395638001,0.02,0.01,3e-05,0.03206233395638001
仅盈利,2023-01-06,100,0.010670562631183685,0.02,0.01,3e-05,0.010640562631183684
仅盈利,2023-01-13,100,0.033519755314484645,0.02,0.01,3e-05,0.03348975531448464
仅盈利,2023-01-20,100,0.0314599530037502,0.0,0.0,0.0,0.0314599530037502
仅盈利,2023-02-03,100,0.009353270318865287,0.02,0.01,3e-05,0.009323270318865286
仅盈利,2023-02-10,100,-0.01214366651360699,0.02,0.01,3e-05,-0.01217366651360699
仅盈利,2023-02-17,100,0.011838695941124362,0.04,0.02,6e-05,0.011778695941124363
仅盈利,2023-02-24,100,0.0017101599469797313,0.04,0.02,6e-05,0.0016501599469797314
仅盈利,2023-03-03,100,-0.02565135084240974,0.06,0.03,8.999999999999999e-05,-0.02574135084240974
仅盈利,2023-03-10,100,-0.006159300277860786,0.06,0.03,8.999999999999999e-05,-0.006249300277860786
仅盈利,2023-03-17,100,0.03126457350668444,0.06,0.03,8.999999999999999e-05,0.03117457350668444
仅盈利,2023-03-24,100,-0.0015737096977169807,0.14,0.07,0.00021000000000000004,-0.0017837096977169808
仅盈利,2023-03-31,100,-0.004975340955893763,0.18,0.09,0.00027,-0.005245340955893764
仅盈利,2023-04-10,100,0.005674083272268891,0.08,0.04,0.00012,0.005554083272268891
仅盈利,2023-04-17,100,-0.049103673966741236,0.14,0.07,0.00021000000000000004,-0.04931367396674124
仅盈利,2023-04-24,100,-0.0019394178287862396,0.36,0.18,0.00054,-0.0024794178287862395
仅盈利,2023-05-04,100,-0.013209913911033567,1.1400000000000001,0.5700000000000001,0.0017100000000000001,-0.014919913911033566
仅盈利,2023-05-11,100,-0.0011104771191688134,0.04,0.02,6e-05,-0.0011704771191688133
仅盈利,2023-05-18,100,-0.00268155445579763,0.02,0.01,3e-05,-0.0027115544557976302
仅盈利,2023-05-25,100,-0.003180974113430657,0.04,0.02,6e-05,-0.003240974113430657
仅盈利,2023-06-01,100,-0.015352338792073166,0.02,0.01,3e-05,-0.015382338792073166
仅盈利,2023-06-08,100,0.024187692592152758,0.0,0.0,0.0,0.024187692592152758
仅盈利,2023-06-15,100,-0.028283471874012447,0.0,0.0,0.0,-0.028283471874012447
仅盈利,2023-06-26,100,0.036795224138347155,0.06,0.03,8.999999999999999e-05,0.036705224138347155
仅盈利,2023-07-03,100,-0.004217858798732088,0.02,0.01,3e-05,-0.004247858798732088
仅盈利,2023-07-10,100,0.0023149720435907827,0.02,0.01,3e-05,0.0022849720435907826
仅盈利,2023-07-17,100,-0.011130924330065555,0.04,0.02,6e-05,-0.011190924330065554
仅盈利,2023-07-24,100,0.015410978882368564,0.0,0.0,0.0,0.015410978882368564
仅盈利,2023-07-31,100,-0.008935869714762294,0.0,0.0,0.0,-0.008935869714762294
仅盈利,2023-08-07,100,-0.021034021032254713,0.04,0.02,6e-05,-0.021094021032254714
仅盈利,2023-08-14,100,-0.026059455549079413,0.04,0.02,6e-05,-0.026119455549079414
仅盈利,2023-08-21,100,-0.0306349692745769,0.16,0.08,0.00024,-0.0308749692745769
仅盈利,2023-08-28,100,0.043273556864352365,0.18,0.09,0.00027,0.043003556864352366
仅盈利,2023-09-04,100,-0.005057949934959337,0.36,0.18,0.00054,-0.005597949934959337
仅盈利,2023-09-11,100,-0.013742377540850712,0.04,0.02,6e-05,-0.01380237754085071
仅盈利,2023-09-18,100,-0.013537675506097278,0.02,0.01,3e-05,-0.013567675506097278
仅盈利,2023-09-25,100,-0.0051324713827289505,0.06,0.03,8.999999999999999e-05,-0.00522247138272895
仅盈利,2023-10-10,100,-0.014763596022281117,0.04,0.02,6e-05,-0.014823596022281116
仅盈利,2023-10-17,100,-0.038200194847983066,0.06,0.03,8.999999999999999e-05,-0.038290194847983065
仅盈利,2023-10-24,100,0.03435320292991077,0.08,0.04,0.00012,0.03423320292991077
仅盈利,2023-10-31,100,0.029288571301306403,0.64,0.32,0.00096,0.028328571301306404
仅盈利,2023-11-07,100,0.01195677454701917,0.04,0.02,6e-05,0.01189677454701917
仅盈利,2023-11-14,100,0.00489449174332627,0.06,0.03,8.999999999999999e-05,0.0048044917433262705
仅盈利,2023-11-21,100,-0.01253673206697247,0.04,0.02,6e-05,-0.012596732066972469
仅盈利,2023-11-28,100,-0.017876417915041274,0.04,0.02,6e-05,-0.017936417915041275
仅盈利,2023-12-05,100,0.014153381211854024,0.04,0.02,6e-05,0.014093381211854024
仅盈利,2023-12-12,100,-0.026489761572699527,0.04,0.02,6e-05,-0.02654976157269953
仅盈利,2023-12-19,100,-0.020027957493187466,0.04,0.02,6e-05,-0.020087957493187467
仅盈利,2023-12-26,100,0.0411823737014341,0.06,0.03,8.999999999999999e-05,0.0410923737014341
仅盈利,2024-01-03,100,-0.03654592898580199,0.0,0.0,0.0,-0.03654592898580199
仅盈利,2024-01-10,100,-0.0174315786805639,0.02,0.01,3e-05,-0.0174615786805639
仅盈利,2024-01-17,100,-0.0504926433581316,0.02,0.01,3e-05,-0.0505226433581316
仅盈利,2024-01-24,100,-0.07419147375894347,0.04,0.02,6e-05,-0.07425147375894348
仅盈利,2024-01-31,100,-0.0709898866584898,0.08,0.04,0.00012,-0.0711098866584898
仅盈利,2024-02-07,100,0.13994180117118168,0.04,0.02,6e-05,0.13988180117118168
仅盈利,2024-02-22,100,0.03357506272044899,0.06,0.03,8.999999999999999e-05,0.03348506272044899
仅盈利,2024-02-29,100,0.000734833343059188,0.04,0.02,6e-05,0.0006748333430591879
仅盈利,2024-03-07,100,0.0323814701388977,0.06,0.03,8.999999999999999e-05,0.0322914701388977
仅盈利,2024-03-14,100,0.037888275694262584,0.04,0.02,6e-05,0.037828275694262586
仅盈利,2024-03-21,100,-0.040127128602753206,0.1,0.05,0.00015000000000000001,-0.040277128602753204
仅盈利,2024-03-28,100,0.011539967500609571,0.18,0.09,0.00027,0.011269967500609572
仅盈利,2024-04-08,100,-0.03329001848621927,0.22,0.11,0.00033,-0.03362001848621927
仅盈利,2024-04-15,100,-0.017662916862157103,0.06,0.03,8.999999999999999e-05,-0.017752916862157103
仅盈利,2024-04-22,100,0.057467905645656396,0.22,0.11,0.00033,0.0571379056456564
仅盈利,2024-04-29,100,0.03169365190825977,0.98,0.49,0.00147,0.03022365190825977
仅盈利,2024-05-09,100,-0.01843384023172218,0.68,0.34,0.00102,-0.01945384023172218
仅盈利,2024-05-16,100,-0.011575542691534681,0.08,0.04,0.00012,-0.011695542691534682
仅盈利,2024-05-23,100,-0.01826145714849369,0.04,0.02,6e-05,-0.018321457148493692
仅盈利,2024-05-30,100,-0.05231137898275479,0.04,0.02,6e-05,-0.05237137898275479
仅盈利,2024-06-06,100,0.02117954333927634,0.02,0.01,3e-05,0.021149543339276343
仅盈利,2024-06-14,100,-0.03157237672019861,0.02,0.01,3e-05,-0.03160237672019861
仅盈利,2024-06-21,100,-0.02088927559568661,0.08,0.04,0.00012,-0.02100927559568661
仅盈利,2024-06-28,100,-0.01721509875467761,0.04,0.02,6e-05,-0.01727509875467761
仅盈利,2024-07-05,100,0.002891964823649846,0.02,0.01,3e-05,0.002861964823649846
仅盈利,2024-07-12,100,-0.009076810618627945,0.02,0.01,3e-05,-0.009106810618627946
仅盈利,2024-07-19,100,-0.019282284847145434,0.02,0.01,3e-05,-0.019312284847145433
仅盈利,2024-07-26,100,0.018964233366100872,0.02,0.01,3e-05,0.018934233366100874
仅盈利,2024-08-02,100,-0.0069410421593396505,0.04,0.02,6e-05,-0.007001042159339651
仅盈利,2024-08-09,100,0.010750903375788044,0.08,0.04,0.00012,0.010630903375788044
仅盈利,2024-08-16,100,-0.05242536404203389,0.08,0.04,0.00012,-0.052545364042033894
仅盈利,2024-08-23,100,0.03037044214446506,0.18,0.09,0.00027,0.03010044214446506
仅盈利,2024-08-30,100,-0.0260788748667171,0.5,0.25,0.00075,-0.0268288748667171
仅盈利,2024-09-06,100,-0.016997973481198036,0.06,0.03,8.999999999999999e-05,-0.017087973481198036
仅盈利,2024-09-13,100,0.05803867384054848,0.02,0.01,3e-05,0.058008673840548475
仅盈利,2024-09-24,100,0.33999531619458273,0.02,0.01,3e-05,0.33996531619458276
仅盈利,2024-10-08,100,-0.13095718328824138,0.04,0.02,6e-05,-0.13101718328824138
