tradeDate,factor,label,category,ic,coverage,universe
2016-07-04,logAssets,总资产(对数),规模,0.07859394574694117,2167,2295
2016-07-04,turnover,换手率,换手率,0.11785205918162975,2295,2295
2016-07-04,turnover20,20日平均换手率,换手率,0.139786310402013,2295,2295
2016-07-04,turnoverStd20,20日换手率标准差,换手率,0.14362611744047452,2295,2295
2016-07-11,roe,ROE,盈利,0.03100709222719742,2169,2295
2016-07-11,grossMargin,毛利率,盈利,-0.01120141848512909,2169,2295
2016-07-11,ocfToRevenue,经营现金流/营收,现金流,-0.044079704987195364,2169,2295
2016-07-11,fcfToEv,自由现金流/企业价值,现金流,-0.0022962922841218815,2126,2295
2016-07-11,debtToAssets,资产负债率,质量,-0.06855151988495095,2169,2295
2016-07-11,receivablesTurnover,应收账款周转率,质量,0.02451064305300794,1967,2295
2016-07-11,inventoryTurnover,存货周转率,质量,0.0027358001940517005,1962,2295
2016-07-11,logMarketCap,总市值(对数),规模,0.08294933778525383,2295,2295
2016-07-11,logRevenue,营业收入(对数),规模,0.16282499607190165,2168,2295
2016-07-11,logAssets,总资产(对数),规模,0.16147453212576643,2169,2295
2016-07-11,turnover,换手率,换手率,0.14193142582015542,2295,2295
2016-07-11,turnover20,20日平均换手率,换手率,0.14393572051726,2295,2295
2016-07-11,turnoverStd20,20日换手率标准差,换手率,0.15259827489478112,2295,2295
2016-07-18,roe,ROE,盈利,-0.05984548371306313,2182,2311
2016-07-18,grossMargin,毛利率,盈利,-0.0593964941110748,2182,2311
2016-07-18,ocfToRevenue,经营现金流/营收,现金流,0.09693317335080293,2182,2311
2016-07-18,fcfToEv,自由现金流/企业价值,现金流,1.649376674465073e-05,2139,2311
2016-07-18,debtToAssets,资产负债率,质量,-0.035062749047649285,2182,2311
2016-07-18,receivablesTurnover,应收账款周转率,质量,-0.0015983678739692534,1983,2311
2016-07-18,inventoryTurnover,存货周转率,质量,-0.04180164406359445,1979,2311
2016-07-18,logMarketCap,总市值(对数),规模,-0.15130790548568276,2311,2311
2016-07-18,logRevenue,营业收入(对数),规模,-0.02948133359576003,2182,2311
2016-07-18,logAssets,总资产(对数),规模,-0.0423765498636377,2182,2311
2016-07-18,turnover,换手率,换手率,0.16731555290378053,2311,2311
2016-07-18,turnover20,20日平均换手率,换手率,0.17314541997892346,2311,2311
2016-07-18,turnoverStd20,20日换手率标准差,换手率,0.19915125733998262,2311,2311
2016-07-25,roe,ROE,盈利,0.055501050757632946,2177,2310
2016-07-25,grossMargin,毛利率,盈利,-0.038448123583346275,2177,2310
2016-07-25,ocfToRevenue,经营现金流/营收,现金流,-0.16453787624692423,2177,2310
2016-07-25,fcfToEv,自由现金流/企业价值,现金流,-0.02490972088346577,2135,2310
2016-07-25,debtToAssets,资产负债率,质量,-0.09099914471338472,2177,2310
2016-07-25,receivablesTurnover,应收账款周转率,质量,0.008584902821920384,1978,2310
2016-07-25,inventoryTurnover,存货周转率,质量,0.05174172103528437,1973,2310
2016-07-25,logMarketCap,总市值(对数),规模,0.20704948743295443,2310,2310
2016-07-25,logRevenue,营业收入(对数),规模,0.2875025398755404,2176,2310
2016-07-25,logAssets,总资产(对数),规模,0.2901395979596202,2177,2310
2016-07-25,turnover,换手率,换手率,0.16299881664631444,2310,2310
2016-07-25,turnover20,20日平均换手率,换手率,0.1988329939601159,2310,2310
2016-07-25,turnoverStd20,20日换手率标准差,换手率,0.1499461844424027,2310,2310
2016-08-01,roe,ROE,盈利,-0.023593845535716865,2193,2327
2016-08-01,grossMargin,毛利率,盈利,-0.08989464585718958,2193,2327
2016-08-01,ocfToRevenue,经营现金流/营收,现金流,0.048832414693045584,2193,2327
2016-08-01,fcfToEv,自由现金流/企业价值,现金流,-0.057504473433617254,2150,2327
2016-08-01,debtToAssets,资产负债率,质量,-0.07589112570522215,2193,2327
2016-08-01,receivablesTurnover,应收账款周转率,质量,-0.04378204189091007,1991,2327
2016-08-01,inventoryTurnover,存货周转率,质量,0.027452159617087375,1986,2327
2016-08-01,logMarketCap,总市值(对数),规模,-0.15889872440406283,2327,2327
2016-08-01,logRevenue,营业收入(对数),规模,-0.0024794068091333987,2192,2327
2016-08-01,logAssets,总资产(对数),规模,-0.012649938381244974,2193,2327
2016-08-01,turnover,换手率,换手率,0.06480251489359991,2327,2327
2016-08-01,turnover20,20日平均换手率,换手率,0.10935673093459049,2327,2327
2016-08-01,turnoverStd20,20日换手率标准差,换手率,0.10417433833393415,2327,2327
2016-08-08,roe,ROE,盈利,0.014818685196381843,2202,2337
2016-08-08,grossMargin,毛利率,盈利,0.039402121766013036,2202,2337
2016-08-08,ocfToRevenue,经营现金流/营收,现金流,-0.016425781224843856,2202,2337
2016-08-08,fcfToEv,自由现金流/企业价值,现金流,-0.061008806785388885,2159,2337
2016-08-08,debtToAssets,资产负债率,质量,0.01811263459083957,2202,2337
2016-08-08,receivablesTurnover,应收账款周转率,质量,-0.057357398584396535,2000,2337
2016-08-08,inventoryTurnover,存货周转率,质量,-0.05038847305891599,1995,2337
2016-08-08,logMarketCap,总市值(对数),规模,0.06747662619638752,2337,2337
2016-08-08,logRevenue,营业收入(对数),规模,0.03050047574562118,2201,2337
2016-08-08,logAssets,总资产(对数),规模,0.07034440333465855,2202,2337
2016-08-08,turnover,换手率,换手率,0.05465923175485991,2337,2337
2016-08-08,turnover20,20日平均换手率,换手率,-0.002646602480406492,2337,2337
2016-08-08,turnoverStd20,20日换手率标准差,换手率,0.004624158317319109,2337,2337
2016-08-15,roe,ROE,盈利,-0.06029753026902415,2205,2342
2016-08-15,grossMargin,毛利率,盈利,-0.031094934060478047,2205,2342
2016-08-15,ocfToRevenue,经营现金流/营收,现金流,0.029440322740201936,2205,2342
2016-08-15,fcfToEv,自由现金流/企业价值,现金流,-0.009225101330951157,2162,2342
2016-08-15,debtToAssets,资产负债率,质量,-0.04411333436700135,2205,2342
2016-08-15,receivablesTurnover,应收账款周转率,质量,-0.01756415436527942,2001,2342
2016-08-15,inventoryTurnover,存货周转率,质量,0.02129221938853615,1996,2342
2016-08-15,logMarketCap,总市值(对数),规模,-0.16624549556199303,2342,2342
2016-08-15,logRevenue,营业收入(对数),规模,-0.09659777678037362,2204,2342
2016-08-15,logAssets,总资产(对数),规模,-0.11108884586521209,2205,2342
2016-08-15,turnover,换手率,换手率,0.14687660755528528,2342,2342
2016-08-15,turnover20,20日平均换手率,换手率,0.12689980365933348,2342,2342
2016-08-15,turnoverStd20,20日换手率标准差,换手率,0.13912631903299055,2342,2342
2016-08-22,roe,ROE,盈利,0.013302007156287312,2210,2346
2016-08-22,grossMargin,毛利率,盈利,0.02216299163866077,2210,2346
2016-08-22,ocfToRevenue,经营现金流/营收,现金流,0.12939153630369618,2210,2346
2016-08-22,fcfToEv,自由现金流/企业价值,现金流,-0.04689232930005982,2167,2346
2016-08-22,debtToAssets,资产负债率,质量,0.0220679014592756,2210,2346
2016-08-22,receivablesTurnover,应收账款周转率,质量,-0.04055016152925869,2010,2346
2016-08-22,inventoryTurnover,存货周转率,质量,-0.001853534052801982,2004,2346
2016-08-22,logMarketCap,总市值(对数),规模,-0.23024900922372565,2346,2346
2016-08-22,logRevenue,营业收入(对数),规模,-0.16010090867121238,2209,2346
2016-08-22,logAssets,总资产(对数),规模,-0.18749549161940907,2210,2346
2016-08-22,turnover,换手率,换手率,0.15953443508551016,2346,2346
2016-08-22,turnover20,20日平均换手率,换手率,0.11844587485445576,2346,2346
2016-08-22,turnoverStd20,20日换手率标准差,换手率,0.13440090205636118,2346,2346
2016-08-29,roe,ROE,盈利,-0.026084290066631335,2199,2333
2016-08-29,grossMargin,毛利率,盈利,-0.019712556204111827,2199,2333
2016-08-29,ocfToRevenue,经营现金流/营收,现金流,0.028791822344919463,2199,2333
2016-08-29,fcfToEv,自由现金流/企业价值,现金流,-0.004375335882477975,2156,2333
2016-08-29,debtToAssets,资产负债率,质量,0.006604925384273022,2199,2333
2016-08-29,receivablesTurnover,应收账款周转率,质量,0.036802898985681516,1995,2333
2016-08-29,inventoryTurnover,存货周转率,质量,0.0006378045095082685,1989,2333
2016-08-29,logMarketCap,总市值(对数),规模,-0.07411004227315755,2333,2333
2016-08-29,logRevenue,营业收入(对数),规模,0.0140022293124906,2198,2333
2016-08-29,logAssets,总资产(对数),规模,0.006748678659537688,2199,2333
2016-08-29,turnover,换手率,换手率,0.13350130876558305,2333,2333
2016-08-29,turnover20,20日平均换手率,换手率,0.17919223830230582,2333,2333
2016-08-29,turnoverStd20,20日换手率标准差,换手率,0.14808590146521905,2333,2333
2016-09-05,roe,ROE,盈利,-0.01514854962681535,2210,2345
2016-09-05,grossMargin,毛利率,盈利,-0.04132060321447855,2210,2345
2016-09-05,ocfToRevenue,经营现金流/营收,现金流,-0.01467653963792493,2210,2345
2016-09-05,fcfToEv,自由现金流/企业价值,现金流,0.007920779637573188,2167,2345
2016-09-05,debtToAssets,资产负债率,质量,-0.05400363808820794,2210,2345
2016-09-05,receivablesTurnover,应收账款周转率,质量,0.005459405561565675,2007,2345
2016-09-05,inventoryTurnover,存货周转率,质量,0.008839987707839236,2001,2345
2016-09-05,logMarketCap,总市值(对数),规模,-0.01938252318923455,2345,2345
2016-09-05,logRevenue,营业收入(对数),规模,0.045420282980270184,2209,2345
2016-09-05,logAssets,总资产(对数),规模,0.046093117861774356,2210,2345
2016-09-05,turnover,换手率,换手率,0.13131667565217683,2345,2345
2016-09-05,turnover20,20日平均换手率,换手率,0.15442042786561055,2345,2345
2016-09-05,turnoverStd20,20日换手率标准差,换手率,0.15360042437336058,2345,2345
2016-09-12,roe,ROE,盈利,0.03168734720737582,2195,2331
2016-09-12,grossMargin,毛利率,盈利,-0.016426863387635725,2195,2331
2016-09-12,ocfToRevenue,经营现金流/营收,现金流,0.15142901942184145,2195,2331
2016-09-12,fcfToEv,自由现金流/企业价值,现金流,0.02104207336783,2152,2331
2016-09-12,debtToAssets,资产负债率,质量,-0.023922560665848677,2195,2331
2016-09-12,receivablesTurnover,应收账款周转率,质量,-0.05082153273624203,1992,2331
2016-09-12,inventoryTurnover,存货周转率,质量,-0.017620670774600767,1986,2331
2016-09-12,logMarketCap,总市值(对数),规模,-0.279305056043442,2331,2331
2016-09-12,logRevenue,营业收入(对数),规模,-0.17340708028010424,2194,2331
2016-09-12,logAssets,总资产(对数),规模,-0.2063260922759879,2195,2331
2016-09-12,turnover,换手率,换手率,0.08073178189473053,2331,2331
2016-09-12,turnover20,20日平均换手率,换手率,0.04787308254433023,2331,2331
2016-09-12,turnoverStd20,20日换手率标准差,换手率,0.06947551339569623,2331,2331
2016-09-21,roe,ROE,盈利,0.0313982186261106,2189,2324
2016-09-21,grossMargin,毛利率,盈利,0.01661631745526552,2189,2324
2016-09-21,ocfToRevenue,经营现金流/营收,现金流,0.017744750638163595,2189,2324
2016-09-21,fcfToEv,自由现金流/企业价值,现金流,0.031164744744145798,2146,2324
2016-09-21,debtToAssets,资产负债率,质量,0.0059947700360914015,2189,2324
2016-09-21,receivablesTurnover,应收账款周转率,质量,-0.035382649304339195,1988,2324
2016-09-21,inventoryTurnover,存货周转率,质量,-0.021661052216825485,1982,2324
2016-09-21,logMarketCap,总市值(对数),规模,-0.04457558387870106,2324,2324
2016-09-21,logRevenue,营业收入(对数),规模,0.009589711154315958,2188,2324
2016-09-21,logAssets,总资产(对数),规模,-0.010287950889764958,2189,2324
2016-09-21,turnover,换手率,换手率,0.10288407533750504,2324,2324
2016-09-21,turnover20,20日平均换手率,换手率,0.15024313863674937,2324,2324
2016-09-21,turnoverStd20,20日换手率标准差,换手率,0.14819127760742154,2324,2324
2016-09-28,roe,ROE,盈利,-0.020190120961347303,2203,2340
2016-09-28,grossMargin,毛利率,盈利,0.013613743836490307,2203,2340
2016-09-28,ocfToRevenue,经营现金流/营收,现金流,0.10918986593896252,2203,2340
2016-09-28,fcfToEv,自由现金流/企业价值,现金流,-0.015336742663054063,2160,2340
2016-09-28,debtToAssets,资产负债率,质量,0.027103593228733524,2203,2340
2016-09-28,receivablesTurnover,应收账款周转率,质量,0.024729099478487664,2001,2340
2016-09-28,inventoryTurnover,存货周转率,质量,-0.0326852457176105,1995,2340
2016-09-28,logMarketCap,总市值(对数),规模,-0.2299060981643796,2340,2340
2016-09-28,logRevenue,营业收入(对数),规模,-0.18216405646284148,2202,2340
2016-09-28,logAssets,总资产(对数),规模,-0.19983491088583558,2203,2340
2016-09-28,turnover,换手率,换手率,0.08033615154616562,2340,2340
2016-09-28,turnover20,20日平均换手率,换手率,-0.012512311617606112,2340,2340
2016-09-28,turnoverStd20,20日换手率标准差,换手率,0.0218107317189989,2340,2340
2016-10-12,roe,ROE,盈利,-0.013517691701240056,2210,2349
2016-10-12,grossMargin,毛利率,盈利,-0.05576521797786208,2210,2349
2016-10-12,ocfToRevenue,经营现金流/营收,现金流,0.04054201292471627,2210,2349
2016-10-12,fcfToEv,自由现金流/企业价值,现金流,-0.012012151448205468,2167,2349
2016-10-12,debtToAssets,资产负债率,质量,-0.03571575600508121,2210,2349
2016-10-12,receivablesTurnover,应收账款周转率,质量,-0.006242315472527938,2004,2349
2016-10-12,inventoryTurnover,存货周转率,质量,-0.030469024202769774,1998,2349
2016-10-12,logMarketCap,总市值(对数),规模,-0.10096583519360373,2349,2349
2016-10-12,logRevenue,营业收入(对数),规模,-0.0061968817182808875,2209,2349
2016-10-12,logAssets,总资产(对数),规模,-0.03066358722236814,2210,2349
2016-10-12,turnover,换手率,换手率,0.06774008909458884,2349,2349
2016-10-12,turnover20,20日平均换手率,换手率,0.03763888386997846,2349,2349
2016-10-12,turnoverStd20,20日换手率标准差,换手率,0.029542235461558812,2349,2349
2016-10-19,roe,ROE,盈利,0.004652278754903704,2213,2350
2016-10-19,grossMargin,毛利率,盈利,-0.024712993833668553,2213,2350
2016-10-19,ocfToRevenue,经营现金流/营收,现金流,0.024783998332052134,2213,2350
2016-10-19,fcfToEv,自由现金流/企业价值,现金流,-0.02660546431647463,2170,2350
2016-10-19,debtToAssets,资产负债率,质量,-0.01051352556737512,2213,2350
2016-10-19,receivablesTurnover,应收账款周转率,质量,-0.03276093635156539,2006,2350
2016-10-19,inventoryTurnover,存货周转率,质量,-0.03677833917552813,2000,2350
2016-10-19,logMarketCap,总市值(对数),规模,-0.08818841807818018,2350,2350
2016-10-19,logRevenue,营业收入(对数),规模,0.0046324338607108976,2212,2350
2016-10-19,logAssets,总资产(对数),规模,0.011438748529315965,2213,2350
2016-10-19,turnover,换手率,换手率,0.1541635447036005,2350,2350
2016-10-19,turnover20,20日平均换手率,换手率,0.1269110515499273,2350,2350
2016-10-19,turnoverStd20,20日换手率标准差,换手率,0.15969122019233176,2350,2350
2016-10-26,roe,ROE,盈利,0.0670163555968332,2229,2363
2016-10-26,grossMargin,毛利率,盈利,0.04756752445962629,2229,2363
2016-10-26,ocfToRevenue,经营现金流/营收,现金流,0.02861284449738075,2229,2363
2016-10-26,fcfToEv,自由现金流/企业价值,现金流,0.04262173139699154,2186,2363
2016-10-26,debtToAssets,资产负债率,质量,0.019790114330760705,2229,2363
2016-10-26,receivablesTurnover,应收账款周转率,质量,0.009546277084917437,2023,2363
2016-10-26,inventoryTurnover,存货周转率,质量,-0.017652458810114798,2017,2363
2016-10-26,logMarketCap,总市值(对数),规模,-0.08100242688531974,2363,2363
2016-10-26,logRevenue,营业收入(对数),规模,-0.06753946481016039,2228,2363
2016-10-26,logAssets,总资产(对数),规模,-0.10180041292924971,2229,2363
2016-10-26,turnover,换手率,换手率,0.09096425997049037,2363,2363
2016-10-26,turnover20,20日平均换手率,换手率,0.03195465273104792,2363,2363
2016-10-26,turnoverStd20,20日换手率标准差,换手率,0.0672706116143447,2363,2363
2016-11-02,roe,ROE,盈利,-0.11091137953517999,2228,2361
2016-11-02,grossMargin,毛利率,盈利,-0.07083655951606464,2228,2361
2016-11-02,ocfToRevenue,经营现金流/营收,现金流,0.03590997532665815,2228,2361
2016-11-02,fcfToEv,自由现金流/企业价值,现金流,0.012287910384382815,2186,2361
2016-11-02,debtToAssets,资产负债率,质量,-0.02727416561115246,2228,2361
2016-11-02,receivablesTurnover,应收账款周转率,质量,-0.027929293440461283,2022,2361
2016-11-02,inventoryTurnover,存货周转率,质量,-0.06176728103134035,2017,2361
2016-11-02,logMarketCap,总市值(对数),规模,-0.1727633892552323,2361,2361
2016-11-02,logRevenue,营业收入(对数),规模,-0.028547585219048568,2227,2361
2016-11-02,logAssets,总资产(对数),规模,-0.05817098145761414,2228,2361
2016-11-02,turnover,换手率,换手率,0.03251233015373245,2361,2361
2016-11-02,turnover20,20日平均换手率,换手率,0.027883744381382775,2361,2361
2016-11-02,turnoverStd20,20日换手率标准差,换手率,0.032414922258185916,2361,2361
2016-11-09,roe,ROE,盈利,-0.018198411088975953,2230,2363
2016-11-09,grossMargin,毛利率,盈利,0.010481792428136258,2230,2363
2016-11-09,ocfToRevenue,经营现金流/营收,现金流,0.08984892336256371,2230,2363
2016-11-09,fcfToEv,自由现金流/企业价值,现金流,0.016228490733151805,2188,2363
2016-11-09,debtToAssets,资产负债率,质量,0.008631541542244194,2230,2363
2016-11-09,receivablesTurnover,应收账款周转率,质量,0.02482604459062677,2018,2363
2016-11-09,inventoryTurnover,存货周转率,质量,-0.04651875500223051,2013,2363
2016-11-09,logMarketCap,总市值(对数),规模,-0.13921985238593304,2363,2363
2016-11-09,logRevenue,营业收入(对数),规模,-0.07684704593833362,2229,2363
2016-11-09,logAssets,总资产(对数),规模,-0.07656062186819049,2230,2363
2016-11-09,turnover,换手率,换手率,0.17744393114176,2363,2363
2016-11-09,turnover20,20日平均换手率,换手率,0.1131264039217355,2363,2363
2016-11-09,turnoverStd20,20日换手率标准差,换手率,0.15859307427019856,2363,2363
2016-11-16,roe,ROE,盈利,0.029393341954304347,2222,2355
2016-11-16,grossMargin,毛利率,盈利,0.026880916674985145,2222,2355
2016-11-16,ocfToRevenue,经营现金流/营收,现金流,0.039968826826193994,2222,2355
2016-11-16,fcfToEv,自由现金流/企业价值,现金流,0.009010158513738707,2180,2355
2016-11-16,debtToAssets,资产负债率,质量,0.0028862593529563963,2222,2355
2016-11-16,receivablesTurnover,应收账款周转率,质量,-0.037099321825604346,2013,2355
2016-11-16,inventoryTurnover,存货周转率,质量,0.013906323957303988,2008,2355
2016-11-16,logMarketCap,总市值(对数),规模,-0.07161805984159622,2355,2355
2016-11-16,logRevenue,营业收入(对数),规模,0.012718374619875185,2221,2355
2016-11-16,logAssets,总资产(对数),规模,0.006854034238115619,2222,2355
2016-11-16,turnover,换手率,换手率,0.07718753735935452,2355,2355
2016-11-16,turnover20,20日平均换手率,换手率,0.0606048528756518,2355,2355
2016-11-16,turnoverStd20,20日换手率标准差,换手率,0.07492524764240564,2355,2355
2016-11-23,roe,ROE,盈利,0.017647642239606638,2215,2347
2016-11-23,grossMargin,毛利率,盈利,0.02833427311063559,2215,2347
2016-11-23,ocfToRevenue,经营现金流/营收,现金流,-0.0987130393327889,2215,2347
2016-11-23,fcfToEv,自由现金流/企业价值,现金流,0.009991439561063633,2173,2347
2016-11-23,debtToAssets,资产负债率,质量,-0.031341054741827704,2215,2347
2016-11-23,receivablesTurnover,应收账款周转率,质量,0.004377032593779474,2007,2347
2016-11-23,inventoryTurnover,存货周转率,质量,0.0534446409865538,2003,2347
2016-11-23,logMarketCap,总市值(对数),规模,0.3302824344618336,2347,2347
2016-11-23,logRevenue,营业收入(对数),规模,0.2995304202690896,2214,2347
2016-11-23,logAssets,总资产(对数),规模,0.32919965811327756,2215,2347
2016-11-23,turnover,换手率,换手率,0.10844845668078916,2347,2347
2016-11-23,turnover20,20日平均换手率,换手率,0.15114864935219374,2347,2347
2016-11-23,turnoverStd20,20日换手率标准差,换手率,0.15273865799166977,2347,2347
2016-11-30,roe,ROE,盈利,-0.020581351827157923,2219,2352
2016-11-30,grossMargin,毛利率,盈利,-0.057691819933139744,2219,2352
2016-11-30,ocfToRevenue,经营现金流/营收,现金流,-0.008704749436747814,2219,2352
2016-11-30,fcfToEv,自由现金流/企业价值,现金流,0.040444463116004775,2177,2352
2016-11-30,debtToAssets,资产负债率,质量,-0.05820228683250252,2219,2352
2016-11-30,receivablesTurnover,应收账款周转率,质量,0.0014510497953282272,2010,2352
2016-11-30,inventoryTurnover,存货周转率,质量,0.010987439479509257,2005,2352
2016-11-30,logMarketCap,总市值(对数),规模,-0.05967517651281049,2352,2352
2016-11-30,logRevenue,营业收入(对数),规模,0.0045714674500550775,2218,2352
2016-11-30,logAssets,总资产(对数),规模,-0.009686209007600317,2219,2352
2016-11-30,turnover,换手率,换手率,0.1286888634307648,2352,2352
2016-11-30,turnover20,20日平均换手率,换手率,0.12372913479371274,2352,2352
2016-11-30,turnoverStd20,20日换手率标准差,换手率,0.1086946459356469,2352,2352
2016-12-07,roe,ROE,盈利,-0.08553357328428214,2228,2358
2016-12-07,grossMargin,毛利率,盈利,-0.07690641355300895,2228,2358
2016-12-07,ocfToRevenue,经营现金流/营收,现金流,-0.09581902235907923,2228,2358
2016-12-07,fcfToEv,自由现金流/企业价值,现金流,0.026259358867515313,2186,2358
2016-12-07,debtToAssets,资产负债率,质量,-0.12768701122230466,2228,2358
2016-12-07,receivablesTurnover,应收账款周转率,质量,-0.1055428276530743,2018,2358
2016-12-07,inventoryTurnover,存货周转率,质量,0.027140293954839675,2013,2358
2016-12-07,logMarketCap,总市值(对数),规模,0.12868312503462384,2358,2358
2016-12-07,logRevenue,营业收入(对数),规模,0.20275880374649047,2227,2358
2016-12-07,logAssets,总资产(对数),规模,0.2089232802602923,2228,2358
2016-12-07,turnover,换手率,换手率,0.02207061105548956,2358,2358
2016-12-07,turnover20,20日平均换手率,换手率,0.09503159366342172,2358,2358
2016-12-07,turnoverStd20,20日换手率标准差,换手率,0.06856653033381785,2358,2358
2016-12-14,roe,ROE,盈利,0.003140479213284927,2238,2370
2016-12-14,grossMargin,毛利率,盈利,-0.02789496363777818,2238,2370
2016-12-14,ocfToRevenue,经营现金流/营收,现金流,0.11813558159464042,2238,2370
2016-12-14,fcfToEv,自由现金流/企业价值,现金流,-0.0030151524227286105,2195,2370
2016-12-14,debtToAssets,资产负债率,质量,0.025529230074262495,2238,2370
2016-12-14,receivablesTurnover,应收账款周转率,质量,0.07227569841721787,2023,2370
2016-12-14,inventoryTurnover,存货周转率,质量,-0.11854545831972636,2018,2370
2016-12-14,logMarketCap,总市值(对数),规模,-0.371619811416148,2370,2370
2016-12-14,logRevenue,营业收入(对数),规模,-0.25348382558209026,2237,2370
2016-12-14,logAssets,总资产(对数),规模,-0.30170103142109556,2238,2370
2016-12-14,turnover,换手率,换手率,0.07415813321890023,2370,2370
2016-12-14,turnover20,20日平均换手率,换手率,-0.015215378727424058,2370,2370
2016-12-14,turnoverStd20,20日换手率标准差,换手率,0.022007873282167016,2370,2370
2016-12-21,roe,ROE,盈利,-0.027860274581363025,2235,2367
2016-12-21,grossMargin,毛利率,盈利,-0.04809817172496752,2235,2367
2016-12-21,ocfToRevenue,经营现金流/营收,现金流,0.05869366215900401,2235,2367
2016-12-21,fcfToEv,自由现金流/企业价值,现金流,0.013108934906086367,2195,2367
2016-12-21,debtToAssets,资产负债率,质量,-0.044354033172172666,2235,2367
2016-12-21,receivablesTurnover,应收账款周转率,质量,0.020207086532476874,2018,2367
2016-12-21,inventoryTurnover,存货周转率,质量,-0.009259551111381664,2013,2367
2016-12-21,logMarketCap,总市值(对数),规模,-0.09663518520501345,2367,2367
2016-12-21,logRevenue,营业收入(对数),规模,0.0027951141119644126,2234,2367
2016-12-21,logAssets,总资产(对数),规模,-0.024395266515832553,2235,2367
2016-12-21,turnover,换手率,换手率,0.12523448192032552,2367,2367
2016-12-21,turnover20,20日平均换手率,换手率,0.13689711223528472,2367,2367
2016-12-21,turnoverStd20,20日换手率标准差,换手率,0.13693498066349652,2367,2367
2016-12-28,roe,ROE,盈利,-0.022721325890063825,2249,2382
2016-12-28,grossMargin,毛利率,盈利,-0.07149736503484427,2249,2382
2016-12-28,ocfToRevenue,经营现金流/营收,现金流,0.009658723416690404,2249,2382
2016-12-28,fcfToEv,自由现金流/企业价值,现金流,-0.014437926186934446,2209,2382
2016-12-28,debtToAssets,资产负债率,质量,-0.08090534237761234,2249,2382
2016-12-28,receivablesTurnover,应收账款周转率,质量,0.06071966042313738,2026,2382
2016-12-28,inventoryTurnover,存货周转率,质量,0.008714774534061694,2021,2382
2016-12-28,logMarketCap,总市值(对数),规模,-0.1254600461633243,2382,2382
2016-12-28,logRevenue,营业收入(对数),规模,0.03938914756400719,2248,2382
2016-12-28,logAssets,总资产(对数),规模,0.010658809892692371,2249,2382
2016-12-28,turnover,换手率,换手率,0.131885317308096,2382,2382
2016-12-28,turnover20,20日平均换手率,换手率,0.10283829514368725,2382,2382
2016-12-28,turnoverStd20,20日换手率标准差,换手率,0.12764671133636096,2382,2382
2017-01-05,roe,ROE,盈利,-0.048257743217609346,2257,2395
2017-01-05,grossMargin,毛利率,盈利,-0.07211801287532628,2257,2395
2017-01-05,ocfToRevenue,经营现金流/营收,现金流,0.0024217130379977875,2257,2395
2017-01-05,fcfToEv,自由现金流/企业价值,现金流,-0.010201843870232681,2217,2395
2017-01-05,debtToAssets,资产负债率,质量,-0.10536969429174817,2257,2395
2017-01-05,receivablesTurnover,应收账款周转率,质量,-0.039487016906513905,2027,2395
2017-01-05,inventoryTurnover,存货周转率,质量,-0.02722256719967887,2022,2395
2017-01-05,logMarketCap,总市值(对数),规模,0.0572570871460179,2395,2395
2017-01-05,logRevenue,营业收入(对数),规模,0.15796339807825355,2256,2395
2017-01-05,logAssets,总资产(对数),规模,0.1499646915637634,2257,2395
2017-01-05,turnover,换手率,换手率,0.10895517074744768,2395,2395
2017-01-05,turnover20,20日平均换手率,换手率,0.16579395874975117,2395,2395
2017-01-05,turnoverStd20,20日换手率标准差,换手率,0.15283008194697162,2395,2395
2017-01-12,roe,ROE,盈利,0.04536384373482062,2260,2399
2017-01-12,grossMargin,毛利率,盈利,-0.01089034628874736,2260,2399
2017-01-12,ocfToRevenue,经营现金流/营收,现金流,-0.1165987306340485,2260,2399
2017-01-12,fcfToEv,自由现金流/企业价值,现金流,0.027963070498441003,2220,2399
2017-01-12,debtToAssets,资产负债率,质量,-0.07720953662316778,2260,2399
2017-01-12,receivablesTurnover,应收账款周转率,质量,-0.05589567657128785,2033,2399
2017-01-12,inventoryTurnover,存货周转率,质量,0.11120962690369275,2028,2399
2017-01-12,logMarketCap,总市值(对数),规模,0.3693846653576916,2399,2399
2017-01-12,logRevenue,营业收入(对数),规模,0.3685497039481186,2259,2399
2017-01-12,logAssets,总资产(对数),规模,0.3958724084484668,2260,2399
2017-01-12,turnover,换手率,换手率,0.0007349823065050475,2399,2399
2017-01-12,turnover20,20日平均换手率,换手率,0.04852337319398528,2399,2399
2017-01-12,turnoverStd20,20日换手率标准差,换手率,-0.010592884938209297,2399,2399
2017-01-19,roe,ROE,盈利,0.06922824129931791,2257,2394
2017-01-19,grossMargin,毛利率,盈利,0.02937727454419761,2257,2394
2017-01-19,ocfToRevenue,经营现金流/营收,现金流,0.04643769413236335,2257,2394
2017-01-19,fcfToEv,自由现金流/企业价值,现金流,0.0468367908781752,2217,2394
2017-01-19,debtToAssets,资产负债率,质量,0.03226137607484266,2257,2394
2017-01-19,receivablesTurnover,应收账款周转率,质量,0.07880871667873884,2031,2394
2017-01-19,inventoryTurnover,存货周转率,质量,-0.023561138515909248,2027,2394
2017-01-19,logMarketCap,总市值(对数),规模,-0.16881640469622727,2394,2394
2017-01-19,logRevenue,营业收入(对数),规模,-0.12632917181072043,2256,2394
2017-01-19,logAssets,总资产(对数),规模,-0.13708859922603436,2257,2394
2017-01-19,turnover,换手率,换手率,0.1586778352010696,2394,2394
